XDATA	YDATA	
1.51169766	0.07
1.51229754	0.09
1.512897421	0.0725
1.513497301	0.0537
1.514097181	0.04
1.514697061	0.0325
1.515296941	0.0513
1.515896821	0.0788
1.516496701	0.1
1.517096581	0.0988
1.517696461	0.0912
1.518296341	0.0663
1.518896221	0.0362
1.519496101	0.045
1.520095981	0.0625
1.520695861	0.0713
1.521295741	0.0625
1.521895621	0.045
1.522495501	0.0338
1.523095381	0.0238
1.523695261	0.04
1.524295141	0.06
1.524895021	0.045
1.525494901	0.0375
1.526094781	0.0475
1.526694661	0.015
1.527294541	0.0213
1.527894421	0.0313
1.528494301	0.015
1.529094181	0.0163
1.529694061	0.0387
1.530293941	0.0438
1.530893821	0.0325
1.531493701	0.0112
1.532093581	0.0063
1.532693461	0.0325
1.533293341	0.06
1.533893221	0.0762
1.534493101	0.0525
1.535092981	0.0325
1.535692861	0.0138
1.536292741	0.0275
1.536892621	0.04
1.537492501	0.0625
1.538092382	0.0438
1.538692262	0.0325
1.539292142	0.04
1.539892022	0.0588
1.540491902	0.0625
1.541091782	0.0688
1.541691662	0.0762
1.542291542	0.0675
1.542891422	0.0638
1.543491302	0.0575
1.544091182	0.055
1.544691062	0.055
1.545290942	0.0575
1.545890822	0.0675
1.546490702	0.0838
1.547090582	0.0938
1.547690462	0.095
1.548290342	0.06
1.548890222	0.0238
1.549490102	0.0213
1.550089982	0.0625
1.550689862	0.0887
1.551289742	0.1175
1.551889622	0.1013
1.552489502	0.0725
1.553089382	0.0438
1.553689262	0.0288
1.554289142	0.0425
1.554889022	0.0575
1.555488902	0.0638
1.556088782	0.0663
1.556688662	0.0612
1.557288542	0.0638
1.557888422	0.0638
1.558488302	0.0675
1.559088182	0.065
1.559688062	0.065
1.560287942	0.0912
1.560887822	0.1013
1.561487702	0.0813
1.562087582	0.06
1.562687463	0.0362
1.563287343	0.0288
1.563887223	0.03
1.564487103	0.0425
1.565086983	0.0813
1.565686863	0.1113
1.566286743	0.085
1.566886623	0.0425
1.567486503	0.0262
1.568086383	0.0275
1.568686263	0.0475
1.569286143	0.0713
1.569886023	0.0713
1.570485903	0.0625
1.571085783	0.0663
1.571685663	0.0537
1.572285543	0.0425
1.572885423	0.0513
1.573485303	0.07
1.574085183	0.0713
1.574685063	0.0612
1.575284943	0.0638
1.575884823	0.08
1.576484703	0.0925
1.577084583	0.095
1.577684463	0.11
1.578284343	0.1087
1.578884223	0.1188
1.579484103	0.1163
1.580083983	0.0875
1.580683863	0.0938
1.581283743	0.1138
1.581883623	0.1087
1.582483503	0.0925
1.583083383	0.0963
1.583683263	0.0963
1.584283143	0.115
1.584883023	0.1275
1.585482903	0.125
1.586082783	0.09
1.586682663	0.0838
1.587282543	0.1113
1.587882424	0.1
1.588482304	0.1038
1.589082184	0.1212
1.589682064	0.1087
1.590281944	0.0912
1.590881824	0.0975
1.591481704	0.1212
1.592081584	0.1188
1.592681464	0.1388
1.593281344	0.1263
1.593881224	0.1038
1.594481104	0.1138
1.595080984	0.1425
1.595680864	0.1663
1.596280744	0.1575
1.596880624	0.1563
1.597480504	0.1363
1.598080384	0.1438
1.598680264	0.135
1.599280144	0.15
1.599880024	0.1475
1.600479904	0.1738
1.601079784	0.1938
1.601679664	0.2112
1.602279544	0.2175
1.602879424	0.2137
1.603479304	0.2087
1.604079184	0.1988
1.604679064	0.1888
1.605278944	0.205
1.605878824	0.255
1.606478704	0.2787
1.607078584	0.26
1.607678464	0.2263
1.608278344	0.2338
1.608878224	0.2462
1.609478104	0.2762
1.610077984	0.3138
1.610677864	0.32
1.611277744	0.31
1.611877624	0.2963
1.612477504	0.275
1.613077385	0.2762
1.613677265	0.2963
1.614277145	0.2913
1.614877025	0.2988
1.615476905	0.315
1.616076785	0.32
1.616676665	0.3013
1.617276545	0.3
1.617876425	0.2963
1.618476305	0.28
1.619076185	0.2988
1.619676065	0.3212
1.620275945	0.3063
1.620875825	0.2975
1.621475705	0.2938
1.622075585	0.2662
1.622675465	0.2525
1.623275345	0.2612
1.623875225	0.2825
1.624475105	0.2988
1.625074985	0.3325
1.625674865	0.3362
1.626274745	0.31
1.626874625	0.3013
1.627474505	0.3125
1.628074385	0.3113
1.628674265	0.3287
1.629274145	0.3513
1.629874025	0.3438
1.630473905	0.3275
1.631073785	0.3125
1.631673665	0.3175
1.632273545	0.3325
1.632873425	0.3563
1.633473305	0.3375
1.634073185	0.3175
1.634673065	0.3237
1.635272945	0.3375
1.635872825	0.35
1.636472705	0.35
1.637072585	0.355
1.637672466	0.3638
1.638272346	0.3713
1.638872226	0.37
1.639472106	0.365
1.640071986	0.3525
1.640671866	0.355
1.641271746	0.36
1.641871626	0.39
1.642471506	0.4088
1.643071386	0.4037
1.643671266	0.3875
1.644271146	0.3788
1.644871026	0.3625
1.645470906	0.355
1.646070786	0.3688
1.646670666	0.3962
1.647270546	0.3912
1.647870426	0.385
1.648470306	0.355
1.649070186	0.3412
1.649670066	0.3563
1.650269946	0.3862
1.650869826	0.3925
1.651469706	0.3813
1.652069586	0.3912
1.652669466	0.3862
1.653269346	0.385
1.653869226	0.3788
1.654469106	0.3788
1.655068986	0.38
1.655668866	0.3875
1.656268746	0.39
1.656868626	0.3775
1.657468506	0.3675
1.658068386	0.35
1.658668266	0.34
1.659268146	0.3488
1.659868026	0.3788
1.660467906	0.3887
1.661067786	0.4088
1.661667666	0.3987
1.662267546	0.3763
1.662867427	0.3663
1.663467307	0.3688
1.664067187	0.3713
1.664667067	0.3738
1.665266947	0.38
1.665866827	0.3825
1.666466707	0.37
1.667066587	0.3688
1.667666467	0.3713
1.668266347	0.3813
1.668866227	0.3937
1.669466107	0.3975
1.670065987	0.3912
1.670665867	0.3588
1.671265747	0.3575
1.671865627	0.3563
1.672465507	0.3987
1.673065387	0.425
1.673665267	0.4463
1.674265147	0.4375
1.674865027	0.405
1.675464907	0.3738
1.676064787	0.3588
1.676664667	0.3887
1.677264547	0.4363
1.677864427	0.4713
1.678464307	0.455
1.679064187	0.4463
1.679664067	0.4125
1.680263947	0.3887
1.680863827	0.3912
1.681463707	0.4188
1.682063587	0.4325
1.682663467	0.4325
1.683263347	0.4525
1.683863227	0.4138
1.684463107	0.3975
1.685062987	0.3775
1.685662867	0.3513
1.686262747	0.3738
1.686862627	0.4413
1.687462507	0.4512
1.688062388	0.4375
1.688662268	0.3788
1.689262148	0.3325
1.689862028	0.34
1.690461908	0.3788
1.691061788	0.425
1.691661668	0.4537
1.692261548	0.4425
1.692861428	0.4213
1.693461308	0.38
1.694061188	0.36
1.694661068	0.3763
1.695260948	0.4
1.695860828	0.4
1.696460708	0.3987
1.697060588	0.4163
1.697660468	0.4275
1.698260348	0.4388
1.698860228	0.4125
1.699460108	0.3937
1.700059988	0.4012
1.700659868	0.4325
1.701259748	0.4363
1.701859628	0.4475
1.702459508	0.4388
1.703059388	0.435
1.703659268	0.43
1.704259148	0.4363
1.704859028	0.4338
1.705458908	0.4512
1.706058788	0.4537
1.706658668	0.4438
1.707258548	0.4275
1.707858428	0.4188
1.708458308	0.44
1.709058188	0.4363
1.709658068	0.4175
1.710257948	0.4025
1.710857828	0.425
1.711457708	0.4313
1.712057588	0.4388
1.712657469	0.4575
1.713257349	0.46
1.713857229	0.44
1.714457109	0.415
1.715056989	0.4138
1.715656869	0.4238
1.716256749	0.4487
1.716856629	0.4413
1.717456509	0.4288
1.718056389	0.3887
1.718656269	0.3862
1.719256149	0.36
1.719856029	0.3688
1.720455909	0.3937
1.721055789	0.4275
1.721655669	0.43
1.722255549	0.4113
1.722855429	0.3912
1.723455309	0.3625
1.724055189	0.3813
1.724655069	0.4025
1.725254949	0.4163
1.725854829	0.4238
1.726454709	0.4263
1.727054589	0.4125
1.727654469	0.4088
1.728254349	0.4325
1.728854229	0.4587
1.729454109	0.4438
1.730053989	0.4238
1.730653869	0.4512
1.731253749	0.4713
1.731853629	0.4738
1.732453509	0.4388
1.733053389	0.4063
1.733653269	0.4025
1.734253149	0.4525
1.734853029	0.475
1.735452909	0.4838
1.736052789	0.4438
1.736652669	0.3962
1.737252549	0.395
1.73785243	0.4225
1.73845231	0.44
1.73905219	0.4338
1.73965207	0.4512
1.74025195	0.4288
1.74085183	0.4288
1.74145171	0.4088
1.74205159	0.4175
1.74265147	0.41
1.74325135	0.4363
1.74385123	0.4075
1.74445111	0.4275
1.74505099	0.4313
1.74565087	0.4338
1.74625075	0.4075
1.74685063	0.4125
1.74745051	0.4213
1.74805039	0.4375
1.74865027	0.435
1.74925015	0.4238
1.74985003	0.4138
1.75044991	0.3937
1.75104979	0.4113
1.75164967	0.4288
1.75224955	0.4562
1.75284943	0.4637
1.75344931	0.44
1.75404919	0.3912
1.75464907	0.4012
1.75524895	0.4375
1.75584883	0.4625
1.75644871	0.4763
1.75704859	0.4575
1.75764847	0.4425
1.75824835	0.4163
1.75884823	0.415
1.75944811	0.415
1.76004799	0.43
1.76064787	0.4438
1.76124775	0.4562
1.76184763	0.4537
1.76244751	0.4388
1.763047391	0.4325
1.763647271	0.4225
1.764247151	0.42
1.764847031	0.45
1.765446911	0.4788
1.766046791	0.4713
1.766646671	0.45
1.767246551	0.4
1.767846431	0.3763
1.768446311	0.39
1.769046191	0.4263
1.769646071	0.4675
1.770245951	0.4763
1.770845831	0.4688
1.771445711	0.4275
1.772045591	0.405
1.772645471	0.3937
1.773245351	0.4125
1.773845231	0.4525
1.774445111	0.4963
1.775044991	0.4825
1.775644871	0.4625
1.776244751	0.4163
1.776844631	0.38
1.777444511	0.3813
1.778044391	0.4363
1.778644271	0.5025
1.779244151	0.5075
1.779844031	0.4875
1.780443911	0.4363
1.781043791	0.3875
1.781643671	0.38
1.782243551	0.4175
1.782843431	0.4487
1.783443311	0.4825
1.784043191	0.4775
1.784643071	0.41
1.785242951	0.3412
1.785842831	0.33
1.786442711	0.3713
1.787042591	0.4125
1.787642472	0.435
1.788242352	0.455
1.788842232	0.45
1.789442112	0.4225
1.790041992	0.385
1.790641872	0.3538
1.791241752	0.3675
1.791841632	0.4263
1.792441512	0.4925
1.793041392	0.5062
1.793641272	0.4788
1.794241152	0.4075
1.794841032	0.3862
1.795440912	0.4037
1.796040792	0.4487
1.796640672	0.505
1.797240552	0.515
1.797840432	0.4863
1.798440312	0.4288
1.799040192	0.4088
1.799640072	0.4313
1.800239952	0.4763
1.800839832	0.48
1.801439712	0.4888
1.802039592	0.4813
1.802639472	0.4738
1.803239352	0.4375
1.803839232	0.4163
1.804439112	0.4238
1.805038992	0.4487
1.805638872	0.49
1.806238752	0.5125
1.806838632	0.51
1.807438512	0.4475
1.808038392	0.3912
1.808638272	0.3663
1.809238152	0.415
1.809838032	0.465
1.810437912	0.5238
1.811037792	0.4813
1.811637672	0.4175
1.812237552	0.3763
1.812837433	0.3862
1.813437313	0.4238
1.814037193	0.4587
1.814637073	0.4675
1.815236953	0.4475
1.815836833	0.4338
1.816436713	0.3962
1.817036593	0.3825
1.817636473	0.3713
1.818236353	0.4075
1.818836233	0.4238
1.819436113	0.4325
1.820035993	0.4475
1.820635873	0.43
1.821235753	0.41
1.821835633	0.39
1.822435513	0.385
1.823035393	0.4138
1.823635273	0.4838
1.824235153	0.4913
1.824835033	0.4713
1.825434913	0.4375
1.826034793	0.4075
1.826634673	0.37
1.827234553	0.4075
1.827834433	0.44
1.828434313	0.455
1.829034193	0.4863
1.829634073	0.5012
1.830233953	0.4775
1.830833833	0.4388
1.831433713	0.43
1.832033593	0.4413
1.832633473	0.4662
1.833233353	0.495
1.833833233	0.4875
1.834433113	0.4525
1.835032993	0.4325
1.835632873	0.44
1.836232753	0.4413
1.836832633	0.4625
1.837432513	0.45
1.838032394	0.4463
1.838632274	0.4487
1.839232154	0.46
1.839832034	0.4388
1.840431914	0.4413
1.841031794	0.425
1.841631674	0.42
1.842231554	0.4325
1.842831434	0.455
1.843431314	0.4562
1.844031194	0.435
1.844631074	0.4113
1.845230954	0.4012
1.845830834	0.43
1.846430714	0.45
1.847030594	0.4725
1.847630474	0.4688
1.848230354	0.4475
1.848830234	0.4175
1.849430114	0.41
1.850029994	0.4263
1.850629874	0.455
1.851229754	0.46
1.851829634	0.46
1.852429514	0.4587
1.853029394	0.4388
1.853629274	0.4125
1.854229154	0.4063
1.854829034	0.405
1.855428914	0.4175
1.856028794	0.4587
1.856628674	0.485
1.857228554	0.4813
1.857828434	0.465
1.858428314	0.4313
1.859028194	0.4
1.859628074	0.3937
1.860227954	0.4213
1.860827834	0.4525
1.861427714	0.4575
1.862027594	0.4313
1.862627475	0.4113
1.863227355	0.415
1.863827235	0.42
1.864427115	0.4275
1.865026995	0.4388
1.865626875	0.4525
1.866226755	0.46
1.866826635	0.4738
1.867426515	0.4675
1.868026395	0.435
1.868626275	0.4175
1.869226155	0.4037
1.869826035	0.4138
1.870425915	0.4388
1.871025795	0.4625
1.871625675	0.4863
1.872225555	0.4988
1.872825435	0.4575
1.873425315	0.4325
1.874025195	0.4213
1.874625075	0.4263
1.875224955	0.4525
1.875824835	0.475
1.876424715	0.4713
1.877024595	0.465
1.877624475	0.4487
1.878224355	0.4375
1.878824235	0.4438
1.879424115	0.45
1.880023995	0.4625
1.880623875	0.4537
1.881223755	0.4637
1.881823635	0.46
1.882423515	0.45
1.883023395	0.435
1.883623275	0.4325
1.884223155	0.4138
1.884823035	0.4213
1.885422915	0.4438
1.886022795	0.46
1.886622675	0.4625
1.887222555	0.45
1.887822436	0.3962
1.888422316	0.3688
1.889022196	0.3775
1.889622076	0.4
1.890221956	0.4238
1.890821836	0.4625
1.891421716	0.4338
1.892021596	0.405
1.892621476	0.3925
1.893221356	0.3838
1.893821236	0.3987
1.894421116	0.4512
1.895020996	0.4938
1.895620876	0.47
1.896220756	0.4438
1.896820636	0.45
1.897420516	0.4313
1.898020396	0.4263
1.898620276	0.44
1.899220156	0.4625
1.899820036	0.4863
1.900419916	0.4825
1.901019796	0.4562
1.901619676	0.4275
1.902219556	0.4338
1.902819436	0.4375
1.903419316	0.4338
1.904019196	0.4662
1.904619076	0.4875
1.905218956	0.4725
1.905818836	0.4375
1.906418716	0.4225
1.907018596	0.4288
1.907618476	0.445
1.908218356	0.4537
1.908818236	0.4763
1.909418116	0.475
1.910017996	0.4675
1.910617876	0.435
1.911217756	0.415
1.911817636	0.4188
1.912417516	0.4388
1.913017397	0.46
1.913617277	0.4562
1.914217157	0.4562
1.914817037	0.4537
1.915416917	0.4512
1.916016797	0.4525
1.916616677	0.4863
1.917216557	0.475
1.917816437	0.4637
1.918416317	0.4612
1.919016197	0.4713
1.919616077	0.4713
1.920215957	0.475
1.920815837	0.4575
1.921415717	0.4275
1.922015597	0.4225
1.922615477	0.4275
1.923215357	0.4475
1.923815237	0.4562
1.924415117	0.4562
1.925014997	0.4487
1.925614877	0.445
1.926214757	0.4375
1.926814637	0.4263
1.927414517	0.425
1.928014397	0.4425
1.928614277	0.4413
1.929214157	0.445
1.929814037	0.4363
1.930413917	0.4313
1.931013797	0.425
1.931613677	0.4413
1.932213557	0.4275
1.932813437	0.4188
1.933413317	0.4413
1.934013197	0.4587
1.934613077	0.4537
1.935212957	0.4625
1.935812837	0.445
1.936412717	0.4088
1.937012597	0.3825
1.937612478	0.3887
1.938212358	0.4188
1.938812238	0.4562
1.939412118	0.4688
1.940011998	0.4375
1.940611878	0.4075
1.941211758	0.4037
1.941811638	0.405
1.942411518	0.4388
1.943011398	0.45
1.943611278	0.46
1.944211158	0.4575
1.944811038	0.45
1.945410918	0.45
1.946010798	0.4512
1.946610678	0.45
1.947210558	0.4562
1.947810438	0.4512
1.948410318	0.48
1.949010198	0.495
1.949610078	0.5
1.950209958	0.4587
1.950809838	0.4463
1.951409718	0.4487
1.952009598	0.475
1.952609478	0.4875
1.953209358	0.5025
1.953809238	0.485
1.954409118	0.47
1.955008998	0.4525
1.955608878	0.4438
1.956208758	0.4475
1.956808638	0.47
1.957408518	0.4688
1.958008398	0.4575
1.958608278	0.4575
1.959208158	0.44
1.959808038	0.4375
1.960407918	0.44
1.961007798	0.435
1.961607678	0.435
1.962207558	0.4288
1.962807439	0.4263
1.963407319	0.4313
1.964007199	0.435
1.964607079	0.4263
1.965206959	0.4125
1.965806839	0.4263
1.966406719	0.425
1.967006599	0.4388
1.967606479	0.4413
1.968206359	0.4487
1.968806239	0.4438
1.969406119	0.4413
1.970005999	0.4487
1.970605879	0.4512
1.971205759	0.4413
1.971805639	0.4375
1.972405519	0.4275
1.973005399	0.4138
1.973605279	0.415
1.974205159	0.4188
1.974805039	0.4512
1.975404919	0.4725
1.976004799	0.4738
1.976604679	0.4475
1.977204559	0.4225
1.977804439	0.42
1.978404319	0.43
1.979004199	0.455
1.979604079	0.4725
1.980203959	0.4888
1.980803839	0.4813
1.981403719	0.4612
1.982003599	0.43
1.982603479	0.405
1.983203359	0.4163
1.983803239	0.4662
1.984403119	0.5075
1.985002999	0.5088
1.985602879	0.4913
1.986202759	0.43
1.986802639	0.4175
1.987402519	0.4263
1.9880024	0.4537
1.98860228	0.4612
1.98920216	0.4875
1.98980204	0.4975
1.99040192	0.4662
1.9910018	0.4425
1.99160168	0.4225
1.99220156	0.3813
1.99280144	0.4075
1.99340132	0.475
1.9940012	0.5088
1.99460108	0.5025
1.99520096	0.46
1.99580084	0.405
1.99640072	0.385
1.9970006	0.4188
1.99760048	0.465
1.99820036	0.495
1.99880024	0.485
1.99940012	0.46
2	0.4313
2.00059988	0.4037
2.00119976	0.405
2.00179964	0.4475
2.00239952	0.4738
2.0029994	0.4725
2.00359928	0.4587
2.00419916	0.4525
2.00479904	0.445
2.00539892	0.4288
2.0059988	0.4113
2.00659868	0.4288
2.00719856	0.4575
2.00779844	0.4575
2.00839832	0.44
2.0089982	0.4325
2.00959808	0.43
2.01019796	0.415
2.01079784	0.4288
2.01139772	0.4425
2.0119976	0.4713
2.012597481	0.4875
2.013197361	0.49
2.013797241	0.4525
2.014397121	0.4313
2.014997001	0.4313
2.015596881	0.4662
2.016196761	0.5012
2.016796641	0.4813
2.017396521	0.4662
2.017996401	0.4625
2.018596281	0.4512
2.019196161	0.4512
2.019796041	0.48
2.020395921	0.5012
2.020995801	0.4988
2.021595681	0.4863
2.022195561	0.4587
2.022795441	0.4463
2.023395321	0.4375
2.023995201	0.4325
2.024595081	0.4375
2.025194961	0.4738
2.025794841	0.48
2.026394721	0.46
2.026994601	0.4413
2.027594481	0.4338
2.028194361	0.4288
2.028794241	0.4275
2.029394121	0.4463
2.029994001	0.47
2.030593881	0.47
2.031193761	0.465
2.031793641	0.4275
2.032393521	0.39
2.032993401	0.3925
2.033593281	0.4025
2.034193161	0.4587
2.034793041	0.495
2.035392921	0.4825
2.035992801	0.4475
2.036592681	0.4338
2.037192561	0.4113
2.037792442	0.4263
2.038392322	0.4637
2.038992202	0.4938
2.039592082	0.4888
2.040191962	0.49
2.040791842	0.4587
2.041391722	0.4188
2.041991602	0.4275
2.042591482	0.4475
2.043191362	0.4487
2.043791242	0.47
2.044391122	0.4988
2.044991002	0.49
2.045590882	0.4475
2.046190762	0.4138
2.046790642	0.4175
2.047390522	0.4388
2.047990402	0.4738
2.048590282	0.4938
2.049190162	0.4775
2.049790042	0.4637
2.050389922	0.4487
2.050989802	0.4238
2.051589682	0.415
2.052189562	0.4487
2.052789442	0.4813
2.053389322	0.4925
2.053989202	0.4688
2.054589082	0.445
2.055188962	0.4163
2.055788842	0.4213
2.056388722	0.435
2.056988602	0.4675
2.057588482	0.4675
2.058188362	0.4525
2.058788242	0.4225
2.059388122	0.405
2.059988002	0.385
2.060587882	0.4238
2.061187762	0.4662
2.061787642	0.48
2.062387522	0.4738
2.062987403	0.4537
2.063587283	0.4313
2.064187163	0.4213
2.064787043	0.4163
2.065386923	0.4413
2.065986803	0.4637
2.066586683	0.4925
2.067186563	0.4875
2.067786443	0.4788
2.068386323	0.43
2.068986203	0.4063
2.069586083	0.425
2.070185963	0.46
2.070785843	0.505
2.071385723	0.5288
2.071985603	0.4963
2.072585483	0.4475
2.073185363	0.415
2.073785243	0.42
2.074385123	0.4612
2.074985003	0.49
2.075584883	0.49
2.076184763	0.4775
2.076784643	0.465
2.077384523	0.4325
2.077984403	0.425
2.078584283	0.4275
2.079184163	0.4413
2.079784043	0.4612
2.080383923	0.4975
2.080983803	0.4888
2.081583683	0.4475
2.082183563	0.4175
2.082783443	0.3813
2.083383323	0.3962
2.083983203	0.4438
2.084583083	0.4725
2.085182963	0.505
2.085782843	0.5075
2.086382723	0.4662
2.086982603	0.4325
2.087582484	0.4113
2.088182364	0.4325
2.088782244	0.4788
2.089382124	0.5138
2.089982004	0.505
2.090581884	0.4763
2.091181764	0.43
2.091781644	0.3962
2.092381524	0.3987
2.092981404	0.4363
2.093581284	0.4625
2.094181164	0.465
2.094781044	0.4587
2.095380924	0.4275
2.095980804	0.3975
2.096580684	0.4025
2.097180564	0.4225
2.097780444	0.44
2.098380324	0.47
2.098980204	0.4637
2.099580084	0.4512
2.100179964	0.4338
2.100779844	0.4338
2.101379724	0.4238
2.101979604	0.4188
2.102579484	0.46
2.103179364	0.465
2.103779244	0.4637
2.104379124	0.4612
2.104979004	0.4425
2.105578884	0.4113
2.106178764	0.4338
2.106778644	0.4612
2.107378524	0.47
2.107978404	0.4875
2.108578284	0.4913
2.109178164	0.445
2.109778044	0.4225
2.110377924	0.4113
2.110977804	0.4175
2.111577684	0.45
2.112177564	0.4725
2.112777445	0.4775
2.113377325	0.4562
2.113977205	0.4413
2.114577085	0.4313
2.115176965	0.4562
2.115776845	0.4813
2.116376725	0.4763
2.116976605	0.465
2.117576485	0.465
2.118176365	0.4475
2.118776245	0.4363
2.119376125	0.4275
2.119976005	0.4213
2.120575885	0.4363
2.121175765	0.4713
2.121775645	0.4963
2.122375525	0.4863
2.122975405	0.475
2.123575285	0.4288
2.124175165	0.4063
2.124775045	0.4325
2.125374925	0.4612
2.125974805	0.4788
2.126574685	0.4763
2.127174565	0.4363
2.127774445	0.4037
2.128374325	0.405
2.128974205	0.4125
2.129574085	0.4375
2.130173965	0.4675
2.130773845	0.465
2.131373725	0.435
2.131973605	0.4425
2.132573485	0.4225
2.133173365	0.4012
2.133773245	0.4238
2.134373125	0.455
2.134973005	0.4637
2.135572885	0.4738
2.136172765	0.46
2.136772645	0.4225
2.137372525	0.415
2.137972406	0.44
2.138572286	0.4688
2.139172166	0.4913
2.139772046	0.5238
2.140371926	0.5112
2.140971806	0.465
2.141571686	0.4463
2.142171566	0.4562
2.142771446	0.4388
2.143371326	0.435
2.143971206	0.465
2.144571086	0.4888
2.145170966	0.4813
2.145770846	0.4788
2.146370726	0.425
2.146970606	0.3912
2.147570486	0.4338
2.148170366	0.4863
2.148770246	0.4913
2.149370126	0.4813
2.149970006	0.4487
2.150569886	0.435
2.151169766	0.4263
2.151769646	0.4288
2.152369526	0.4575
2.152969406	0.4662
2.153569286	0.4525
2.154169166	0.4325
2.154769046	0.4413
2.155368926	0.4288
2.155968806	0.4525
2.156568686	0.4325
2.157168566	0.4375
2.157768446	0.4363
2.158368326	0.4738
2.158968206	0.4788
2.159568086	0.4675
2.160167966	0.445
2.160767846	0.4325
2.161367726	0.45
2.161967606	0.435
2.162567487	0.46
2.163167367	0.4587
2.163767247	0.4575
2.164367127	0.4363
2.164967007	0.4562
2.165566887	0.4637
2.166166767	0.48
2.166766647	0.455
2.167366527	0.4438
2.167966407	0.44
2.168566287	0.4413
2.169166167	0.47
2.169766047	0.47
2.170365927	0.425
2.170965807	0.4012
2.171565687	0.45
2.172165567	0.465
2.172765447	0.485
2.173365327	0.4438
2.173965207	0.4487
2.174565087	0.4575
2.175164967	0.4713
2.175764847	0.4725
2.176364727	0.4575
2.176964607	0.4325
2.177564487	0.4225
2.178164367	0.4275
2.178764247	0.4487
2.179364127	0.495
2.179964007	0.4875
2.180563887	0.4725
2.181163767	0.4325
2.181763647	0.4487
2.182363527	0.4475
2.182963407	0.4537
2.183563287	0.44
2.184163167	0.4363
2.184763047	0.4313
2.185362927	0.4587
2.185962807	0.4763
2.186562687	0.4975
2.187162567	0.475
2.187762448	0.4512
2.188362328	0.4438
2.188962208	0.4587
2.189562088	0.47
2.190161968	0.4963
2.190761848	0.4863
2.191361728	0.4725
2.191961608	0.4713
2.192561488	0.465
2.193161368	0.4775
2.193761248	0.475
2.194361128	0.4637
2.194961008	0.465
2.195560888	0.4788
2.196160768	0.4913
2.196760648	0.4813
2.197360528	0.46
2.197960408	0.4313
2.198560288	0.4175
2.199160168	0.4313
2.199760048	0.46
2.200359928	0.4612
2.200959808	0.4637
2.201559688	0.4425
2.202159568	0.4075
2.202759448	0.3962
2.203359328	0.4325
2.203959208	0.4463
2.204559088	0.45
2.205158968	0.4612
2.205758848	0.4562
2.206358728	0.4438
2.206958608	0.425
2.207558488	0.4275
2.208158368	0.4175
2.208758248	0.45
2.209358128	0.4938
2.209958008	0.495
2.210557888	0.4713
2.211157768	0.4525
2.211757648	0.4388
2.212357528	0.4313
2.212957409	0.4475
2.213557289	0.4725
2.214157169	0.4875
2.214757049	0.4763
2.215356929	0.4487
2.215956809	0.42
2.216556689	0.4275
2.217156569	0.4512
2.217756449	0.4587
2.218356329	0.4775
2.218956209	0.4587
2.219556089	0.445
2.220155969	0.4388
2.220755849	0.4363
2.221355729	0.4
2.221955609	0.4163
2.222555489	0.4463
2.223155369	0.4763
2.223755249	0.475
2.224355129	0.4788
2.224955009	0.44
2.225554889	0.43
2.226154769	0.4525
2.226754649	0.48
2.227354529	0.4788
2.227954409	0.4612
2.228554289	0.44
2.229154169	0.4263
2.229754049	0.4587
2.230353929	0.4775
2.230953809	0.5162
2.231553689	0.5
2.232153569	0.4738
2.232753449	0.4363
2.233353329	0.4463
2.233953209	0.445
2.234553089	0.4888
2.235152969	0.4775
2.235752849	0.4775
2.236352729	0.465
2.236952609	0.4562
2.23755249	0.4375
2.23815237	0.4413
2.23875225	0.4413
2.23935213	0.4512
2.23995201	0.4688
2.24055189	0.4575
2.24115177	0.47
2.24175165	0.4575
2.24235153	0.4562
2.24295141	0.4338
2.24355129	0.435
2.24415117	0.4487
2.24475105	0.47
2.24535093	0.4838
2.24595081	0.47
2.24655069	0.4363
2.24715057	0.425
2.24775045	0.4363
2.24835033	0.4425
2.24895021	0.4637
2.24955009	0.4625
2.25014997	0.465
2.25074985	0.4438
2.25134973	0.4138
2.25194961	0.415
2.25254949	0.435
2.25314937	0.465
2.25374925	0.47
2.25434913	0.4637
2.25494901	0.44
2.25554889	0.4425
2.25614877	0.4475
2.25674865	0.4587
2.25734853	0.44
2.25794841	0.47
2.25854829	0.4863
2.25914817	0.4888
2.25974805	0.465
2.26034793	0.485
2.26094781	0.4788
2.26154769	0.4637
2.26214757	0.475
2.262747451	0.4738
2.263347331	0.4725
2.263947211	0.4725
2.264547091	0.46
2.265146971	0.455
2.265746851	0.4612
2.266346731	0.47
2.266946611	0.48
2.267546491	0.485
2.268146371	0.4675
2.268746251	0.4288
2.269346131	0.42
2.269946011	0.4213
2.270545891	0.4425
2.271145771	0.4838
2.271745651	0.47
2.272345531	0.435
2.272945411	0.4075
2.273545291	0.3975
2.274145171	0.4063
2.274745051	0.4238
2.275344931	0.4388
2.275944811	0.4425
2.276544691	0.4425
2.277144571	0.4475
2.277744451	0.4438
2.278344331	0.4363
2.278944211	0.44
2.279544091	0.44
2.280143971	0.455
2.280743851	0.4738
2.281343731	0.4813
2.281943611	0.4713
2.282543491	0.46
2.283143371	0.4413
2.283743251	0.4575
2.284343131	0.4713
2.284943011	0.4988
2.285542891	0.5075
2.286142771	0.4975
2.286742651	0.4763
2.287342531	0.4612
2.287942412	0.455
2.288542292	0.4525
2.289142172	0.46
2.289742052	0.4863
2.290341932	0.5025
2.290941812	0.5038
2.291541692	0.4838
